Cell_Line,CH,CH,CH,CH,CH,CH,43,43,43,43,43,43,Io,Io,Io,Io,Io,Io,LN,LN,LN,LN,LN,LN
Plate_Layout,A,A,A,B,B,B,A,A,A,B,B,B,A,A,A,B,B,B,B,B,B,A,A,A
Replicate,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3
G17,0.9941211272881041,1.031041425271784,0.9896770370974273,0.6174975574120031,0.6883340444006529,0.6150405921288168,0.9903180827601695,0.9234746036731369,1.0096746212479553,0.9604272403532038,0.9351023227142268,0.9405583536157172,0.9622422268685203,0.9749224638356088,1.0674640246116698,0.7551429345910803,0.7951537571905096,0.7478187102913708,0.8747279880915882,0.91998900055027,0.9738052793074311,1.0012547751534593,0.9950096774563613,0.9490027370707907
G18,0.0295817433121463,0.032533315677021925,0.043400372072916,0.735253851033113,0.6449939988394435,0.6403133933264864,0.04597738741950359,0.05437491043530839,0.05497760704117972,0.47979162591221775,0.32839949589946255,0.43359208894150214,0.04031599243019995,0.038334587298342465,0.03688277384424565,0.45590383438624293,0.4200063989940347,0.40999283234251593,0.8482804250242054,0.8761923385059827,0.8837246411602131,0.020389688633514893,0.019997345050075305,0.028846627855012814
G19,0.9964530441552215,1.0533432819857238,1.0006058185939377,1.0540452245568603,1.0558522416179177,1.0565934888078847,0.9519806993961475,1.0070351100210189,1.064329041833635,0.9648547007326582,0.9907247173503123,0.9977175130109653,0.9863573133171183,1.0561872589090988,1.0647079823031778,0.9245855094856074,1.0100200820163172,0.9909546600327436,0.9604924850742039,0.9379267203614846,0.9546009031732076,0.9720322037418133,0.9028730819215938,0.947327216301676
G20,0.0076854361988586565,0.00925845105057031,0.010901863642096736,0.8853674501576138,0.7276464155707029,0.7714231099767407,0.0388781142446611,0.04752215660855869,0.04050392342623511,0.8521441444540485,0.7507027923624986,0.7949100385655675,0.007589672104967801,0.005010153836098427,0.008374620165472257,0.8681489740096435,0.8469063098061869,0.9049395000358235,0.9665002116602786,0.9402152771550105,0.9023250948909577,0.01498834023482816,0.013780337309749074,0.0146662362857746
G21,0.023599775761015677,0.02613161252205978,0.02993478667220548,0.9717225382114971,0.8470407246572315,1.109307399495017,0.03906344539326725,0.03607078332741475,0.04192763369425505,0.9238944451647041,0.9201271483677366,0.8790975379111355,0.025971406900729844,0.03205821018469574,0.030354116244621115,0.9385278966081323,0.9471425313378814,0.98465850764674,0.9287257532925652,0.9272837232601765,0.971458176751138,0.013166473620464424,0.012297170839472222,0.014630039245635298
G22,0.9031303211275759,0.9291275660010747,0.9364154186687421,1.034133072967389,1.0204410496317566,0.9593449168141968,0.8439195575600391,0.8660949529696425,0.8617481671389987,1.0776243201050935,1.0412372266801366,1.07203523444456,0.737963703421297,0.8269534335457009,0.8660879090515259,1.1287811088574387,1.0844852086395387,1.0361056996106395,1.0108258288863268,0.9783467822295213,0.9700543689224026,0.8557844325392745,0.8623179023928965,0.8305483254042664
H02,0.01465560464866245,0.01329184100152031,0.01615695037159466,0.052723415689004245,0.05103525532604176,0.06220650637224291,0.00934505062265815,0.008418832794593784,0.00767620640057045,0.17702799379707707,0.22434224638443923,0.2259715331971657,0.011651373050615135,0.011249850310447061,0.014001813695289663,0.24640665357049824,0.2001794770714383,0.1812638444151581,0.2823063612674197,0.2884997849085098,0.30131185154452267,0.018574585329088473,0.027719643843384177,0.032680296595099564
H03,0.005030781467104318,0.006456607492557611,0.0050905031476732214,0.008148132966906209,0.0065563393434644075,0.008172805569925425,0.0021629235225564362,0.0018927315336222128,0.0018841981588631925,0.024177250291705157,0.01984427971685426,0.02520434154876449,0.005699192003411287,0.004811536316802365,0.005353951041906627,0.0251074490145206,0.02425780440869763,0.020862312896937647,0.11549473801392687,0.09265947401992933,0.1053541742127806,0.0008969839804361598,0.00453390059670819,0.0010778674174813777
H04,0.009593884451139727,0.010518102387931232,0.010672222640880982,0.003513976951696505,0.004304341972379219,0.0048816553882957345,0.003835264592920132,0.004556919126848094,0.004680922780314837,0.00828246308029287,0.004380857167017034,0.008266870225757995,0.004545263073707673,0.00552173008463659,0.005546508252375039,0.031188416734630745,0.03386746894448438,0.032950364382136395,0.08946756594961325,0.10049488597592178,0.11285065053678917,0.0037265837754595593,0.004214323290957929,0.0044337352277293695
H05,1.0057720775593884,0.994283327773293,0.9456953402028532,0.00426122170782386,0.0033826474652429877,0.004557032913313325,0.8233543411641194,0.8574722519070452,0.8513956389141236,0.017116938922108273,0.014518138357055942,0.018482703170437424,0.8178868919733498,0.8158983308556436,0.8534533591244226,0.028532459356725215,0.026334999374182474,0.018477453986225374,0.101180937031377,0.12487338939498088,0.13581484446612196,0.8472457537434166,0.8485064267815615,0.7893383973950082
H06,0.001430013501556047,0.0011641019000270302,0.0018294072992975207,0.003855948078579834,0.00488326344464103,0.004878756973340534,0.0350581122169203,0.04378302723858776,0.03057808581581118,0.021244540517525758,0.014263981758053428,0.049440209637941636,0.0011860430950897446,0.005337193927903851,0.004245104656451543,0.039262156753124514,0.037197869970458736,0.02983674924287716,0.0892514550024445,0.07606639587771759,0.09597021769264867,0.021751650172141337,0.011028694764340418,0.023698604368534593
H07,0.0008745537116954337,0.0012231933670334783,0.0014236035218754088,0.008046298506586827,0.0085500046360743,0.0077619552500258135,0.0018969188151452614,0.002972306680094613,0.002602390282196696,0.008132533688274402,0.009722604633771647,0.0075363096011561255,0.0007552869639393789,0.0005419999475445378,0.0005201511634387266,0.016897350216504247,0.009461579331209585,0.01565393994198304,0.018479063435098152,0.013251468641362656,0.010388712377247141,0.015340032351568444,0.0016069002476314406,0.0020431218211960445
H08,0.0015127415553650746,0.0048821370040727525,0.001588118566776265,1.0224289907374384,0.971393019186396,0.9509547301226313,0.001918722479687161,0.0014015943425231808,0.0012209266096669565,1.175035263425455,1.096997846834978,1.1126390249487483,0.0006465524065616167,0.0004374474885274587,0.0004828643416868465,0.9749580394871922,0.9935567149197808,0.9628690964559784,0.898143688089932,0.9246652543842929,0.9408897268358188,0.0018869634725103758,0.0018330626486239329,0.0020350780344984224
H09,0.005106684578697256,0.0006204604035677064,0.0015606993926261222,0.007691345345559301,0.014874504074863149,0.008556975868776533,0.018899416424918537,0.0189388987605405,0.01529326756745461,0.02851611603042139,0.030554527976574278,0.039863617239788846,0.0019137282098486148,0.0022190213901784857,0.001951032948167123,0.02418739301151135,0.025070619829974307,0.02414097364198755,0.018945989277156204,0.022284894674199026,0.02945324217320192,0.00894785904706533,0.010675520870036924,0.009749069477518134
H10,0.0022454757462450326,0.0015836513157728126,0.002717788541762144,0.05791146859987004,0.07118014823783685,0.06676498849303383,0.041961152410885695,0.03477575648862061,0.041270699134382346,0.005740478388343412,0.0059771389642609,0.005981465113927805,0.0010731264393512992,0.0008263826360709927,0.0006366724814133517,0.07326240813705741,0.10213168947209715,0.06350987492720116,0.5452479197067832,0.597165862406786,0.3153000483354246,0.007732999499575451,0.009243158997084472,0.010760173465409247
H11,0.00046091344265029616,0.0005022774695548099,0.0006448989760113562,0.8486099522444547,0.832901263475923,0.8149277686526588,0.03381094260512364,0.02994315186299523,0.025495820378339386,0.38268568649731677,0.44158371410376435,0.4360149222500512,0.0029475429246094923,0.0013407807344350217,0.0017739205448456929,0.4923447005287412,0.4575974601642167,0.48597119083300905,0.7535985909295825,0.7463661023190428,0.7215643498980834,0.007644231056648216,0.0064702112979591305,0.018353508107964624
H12,0.02090163066638736,0.022398830608913553,0.03300786116000182,0.5410526803129758,0.5030233644855036,0.5278767221307697,0.050144067713460604,0.04653524885663328,0.042745105316990537,0.17295036866566574,0.21495628777215336,0.17839857883986765,0.03174105154924792,0.03921518523401769,0.040136883127301216,0.6420972190977952,0.8655316778132465,0.6296610212321414,0.9409202472859091,0.926384796146884,0.9283908490104281,0.014619739843244592,0.016355802622500536,0.016768077749863285
H13,1.0046295030499832,0.9614305686775338,0.9880901267123628,0.017959078652599745,0.017254708365882884,0.016884727441657872,1.0599459051082716,1.0200015952030062,1.04360286208614,0.01722825013739471,0.018555661171034493,0.01760314662897596,1.090416937604165,0.9979365521929671,1.0771209300774516,0.08127590290452612,0.11126760264213786,0.11732423705771079,0.1061514888162585,0.10787458604037484,0.07880652920793846,1.0266171874183836,0.9161756921306956,0.9922429168425287
H14,0.5245186868903863,0.5170861993007082,0.5606274052951424,1.0881150007740983,1.0144551234918802,0.9783643914235957,0.48317138661494835,0.644557329511024,0.6484852407746637,0.7449514441332094,0.8932199905312335,0.8031000076729463,0.7031344775948682,0.6938646032289397,0.7287343766256139,0.9672297835271831,1.0168937690680622,0.9372714027114615,0.9490772524524029,0.9343984939251606,0.9364155347522286,0.57415090719839,0.5319298699893966,0.5836571627794684
H15,0.8315812692609015,0.8771730887255115,0.853182094122773,0.7211652634694355,0.804239593275121,0.7095972593360329,1.0422696742641535,1.0148284379024206,1.0151244320661919,0.8446544898254897,0.8142999076532508,0.8040468526929896,0.8424620555437815,0.786787795251303,0.7190946829775277,0.2633343972342559,0.27805776763847617,0.2624499772721935,0.9179643745948625,0.9411158704909413,0.8864093345585689,0.96855417160655,0.9802361922118191,0.9165283614151504
H16,0.9653250838275136,0.9159134467242025,0.9715101671056326,0.010571463447453588,0.017260617512583527,0.018082396968536106,1.0833586800933632,1.0790423089537553,1.0413616801953844,0.8651107652061911,0.800929932879408,0.8955663930440192,0.7026220947213643,0.7979413301625355,0.9385346012090995,0.910975543529671,1.0650547348425696,0.8610755767199479,0.9224364514943035,0.918828476482785,0.9295033845295211,0.9742531056424786,0.9671179535252654,0.9091538177707703
H17,0.9958227574611164,1.0059836560278903,1.0304029395387322,1.0049258488347057,0.9498476944807611,0.9861204741703351,1.0601966472505033,1.0232820209699693,1.0371982782098246,0.9364294510004298,1.0047077891831524,1.0082049030299212,1.0864641172279463,1.0243693080169491,1.1380120381297085,0.7468270437946505,0.7328015628209478,0.7865882753058295,0.9689618257701826,0.8546347500133447,0.9508553372342275,1.032413344034661,1.027852391339619,0.9821190069049015
H18,0.9908099636279762,1.0297087472592397,1.030769005222984,0.930817884549309,1.0009323262982566,0.9912658853195541,1.0578113263496196,0.947885512081677,1.0141506480401428,0.9812288076670387,0.9974531788923263,0.88033516528505,1.0486449238417581,1.0427793086096593,1.1307400451533596,0.7988177142490802,0.7455026298103281,0.7982638869276019,0.9353242357159735,0.9198482047373447,0.9227782899185106,1.014083083277058,1.0204832664406136,0.9787116588597887
H19,0.08178401559229784,0.0829925410572905,0.0865729699422975,0.8480883946706568,0.9092215760342253,0.9258812669489342,0.09467369180738207,0.08974373824902972,0.11199994930408541,0.02063119300472294,0.019006008828916142,0.020313911051840793,0.16671017268041852,0.16421669724970395,0.17924494521954826,0.015294590642099058,0.017011852299511625,0.017237160870357558,0.8509187137770504,0.848997918828417,0.8329871425989189,0.20546597424060561,0.20319872300186337,0.21624031341350844
H20,0.01802576774819286,0.020594830945062557,0.023625316083638905,0.8406744331169991,0.855253070875302,0.8253395997754763,0.043223584587861685,0.045404706643160035,0.04545522441768726,0.9100078031433574,0.9293392103596523,1.0113698646832128,0.026695147709554126,0.03478150163721058,0.0320570104578697,0.6174637383272491,0.6468766198584527,0.5674819641700367,0.8750908020904847,0.9443608390787764,0.9525753581208317,0.013895220266209918,0.016527882710212216,0.019600295046096068
H21,0.8753056099010516,0.8115959183361643,0.896944151606796,0.823710738625688,0.8418205183959121,0.8431887636733372,0.8915998111802651,0.9054183618456565,0.9948397292415695,0.7811253174438467,0.9900313603126827,0.7626572288853646,0.9784644821365184,0.906997880758814,0.9411325099425141,0.3999037357322193,0.3724115404370558,0.38427756047543776,0.8791487977955331,0.8954213808617787,0.8845530302977282,0.5182132615343571,0.5237470521042117,0.4865903755632518
H22,0.0020563830518243982,0.0015836513157728126,0.0029481096046233427,1.0205498697162747,0.9626533801990863,0.9667010939704945,0.04228820737901419,0.04901410166076518,0.05236254278033596,1.1027488515554607,0.9749781554314109,0.9996640725699375,0.0020726479475545747,0.0008347468327923591,0.0006786201558842168,1.0549814652221206,1.1046018396281818,1.0699473886211133,1.0116445265620975,0.9899795155779023,0.9676048311501801,0.01484377448491809,0.014934093326406427,0.020318605198193736
I02,0.01152935386568644,0.005600955478082831,0.010510778287826318,0.0075708416682037675,0.007362106435883194,0.006530853497804579,0.01970397164651463,0.015380470809936195,0.014539165837954431,0.008373329378485879,0.007981408986219329,0.006096816791496521,0.009214352008512125,0.010847654137903088,0.012359160843975333,0.011289451747880453,0.01227153038464059,0.009963965501300494,0.008963083224911666,0.007300554489140007,0.006913931704723682,0.012577220242176014,0.0019027141126977077,0.0018178957936626223
I03,0.02143910116923732,0.010476745873898284,0.016424772786739608,0.006213966291515789,0.006031803571934238,0.006234490568635371,0.0404414369923153,0.03215790259266822,0.03277702111107641,0.017160100413749955,0.01937163762046362,0.024870302315805084,0.016785876428852313,0.01481457849236311,0.018046590853732284,0.02321050371227891,0.029896849065793284,0.024505153667619878,0.10095141774077075,0.11166524254221064,0.13408947913346933,0.010294603138332817,0.011866151191203921,0.011578226572557427
I04,0.014298729990812943,0.010193667665776212,0.010787987002567466,0.0036405819564178984,0.0033805006612667387,0.0030723198525120844,0.02507421422318449,0.024663427058680635,0.0269955745182417,0.028054969567091862,0.024100288028220937,0.020200962534221427,0.016844586966441304,0.019860023635829206,0.023341376272310626,0.02770140644025415,0.029073019885420718,0.02022343708054265,0.10862493381743087,0.030106143737767026,0.0180392868956537,0.014013578190112898,0.046455068250240504,0.028296432844895456
I05,0.011035053684350532,0.009888485113946873,0.01418207293655389,0.004335533341029895,0.0050063468726126385,0.004030245995205711,0.019754120074961,0.024498942433359733,0.020468475515004858,0.01378441743587963,0.01581344523442841,0.03782333444279217,0.008949620857201768,0.01024330146810675,0.01082515759186385,0.03159824037374556,0.03355672121335752,0.023554123543540025,0.11063618533305256,0.10117803725757131,0.08695324646784607,0.012737848853187201,0.011562143036246622,0.012429259205165858
I06,0.009855064896299748,0.0077914246351382666,0.011870540222662694,0.0074614384304282156,0.007293408708643227,0.005399747061537749,0.02104053628293307,0.022508910135463182,0.022870194468623074,0.006994433303406951,0.00460157210825606,0.006817764776300997,0.012652654582587375,0.018298867439770366,0.02044333646783073,0.05126792249868583,0.055756054047033314,0.049795895676246635,0.017925377723738773,0.016417291653884857,0.014396156172602958,0.010159336939586552,0.011591642479854338,0.01076821725210687
I07,0.00685760557250733,0.00536493813075687,0.02017678961199451,0.03078634633831148,0.030701443664336768,0.030079750405066427,0.029306305510767194,0.036068466642551075,0.02683292512560441,0.004238912810703921,0.003934968396837183,0.004282431029738589,0.014158846737824934,0.026531188045157254,0.0268880864561897,0.03300620486319912,0.034169086219089,0.031327806319251805,0.057681904741945164,0.0845774611134878,0.07863906989841926,0.004259194433022972,0.03062288075177693,0.0051255008837248804
I08,0.015164052263194745,0.01577387620270129,0.013142558553646396,0.13534143811784755,0.1348844094290493,0.12977942803403877,0.0026753096392910757,0.0013969609727958316,0.0015314390865199714,0.31555366539232094,0.30610487017231847,0.36117571510744784,0.0326805894297225,0.037065101351062724,0.03093128298427209,0.10906524010497463,0.1218540278851073,0.10378610473341873,0.30948034105868,0.3366227940328045,0.3018026498399752,0.041973101470965564,0.05705520165327993,0.060501341646165545
I09,0.004568952228938577,0.005685780955360448,0.005450931821048368,0.424988918375994,0.4580979132758664,0.43059504717817304,0.009630678628157033,0.009074454611013718,0.008064875079080346,0.07696829788438919,0.10023356609257957,0.09574669870193314,0.048667915042942086,0.03881154562648401,0.038311277179512944,0.39016701253020997,0.43518556177999024,0.3246477635927593,0.8016367418356428,0.7575539542230324,0.7613216840527647,0.10049855859976296,0.1563191905352674,0.15272737802775313
I10,0.007679527052158012,0.010140095738306517,0.008090849908224106,0.033906058791609295,0.040638999270393335,0.03844095294707986,0.010720861855252012,0.005374708883725255,0.008430308130070629,0.02298917344283155,0.015374244795801255,0.03655206282958695,0.01588277315420251,0.023154605783758393,0.013407408931432266,0.09385000161231925,0.08195778693615552,0.08634604356306602,0.1463402377288024,0.13044690411965812,0.12623937862925266,0.1467587531572429,0.1743130317069853,0.1590329024200192
I11,0.00628969574816635,0.005532143141143683,0.005235965495711249,0.008838955927451203,0.009258449948236467,0.008880743422733045,0.010234640135967652,0.013237537311037117,0.01555942111904291,0.0061789082771246855,0.006113135039165754,0.006709622578580326,0.03611827428220406,0.036597542754338346,0.03147473841130574,0.006557275592542645,0.006501421994303841,0.006208749179851718,0.0072491814431681735,0.006412457822995622,0.00679813537367317,0.10530727196519263,0.13818358814843465,0.12854132018534264
I12,0.0017786531568940917,0.0066087896700011695,0.007365886943694334,0.3321165786353956,0.352840829921704,0.321947962582498,0.03990070611167619,0.038063132310174976,0.03626870222834194,0.14512029318660158,0.13886982802866363,0.12255394793691292,0.0012571387672213584,0.0012864134557461404,0.000911662791833467,0.09348219367638433,0.10695351320427778,0.08389875379081678,0.1938191818409115,0.1868951946555671,0.15927429039594773,0.007420196414974717,0.011385965803589427,0.008697746556138908
I13,0.035121934573116444,0.03514875866793317,0.034868851493275344,0.9110688799541273,1.0012500532867414,0.9742478419100968,0.11148213680273243,0.13754621372609305,0.12940343431627582,1.0337245397905954,1.0208578804390667,0.9314503774076873,0.04662043670293774,0.054933646703624356,0.055684533199368016,0.822028217961359,0.8819377733624841,0.8069969239422652,0.9951412219688158,0.9542515366589511,0.952942343416161,0.23105664821591432,0.27749716887284265,0.24850233310033165
I14,0.982398226480963,0.9952487884629587,0.9885093814276598,0.9551838433927546,0.9568892115228578,0.8995752528155383,0.9661094740192985,0.9334896323388026,1.0085614234567883,0.8440047957934097,0.8926202701353415,0.8400101413349862,0.3966419871653017,0.42385761166840646,0.4728366012991541,0.7200435487047179,0.7378524727423229,0.605044532528114,0.9636844595384082,0.9553937322774163,0.9154786673572879,1.0632007762830529,1.0298108266235757,0.9661697866408562
I15,1.0302402962881951,1.0424002057639368,1.0317470576409082,0.9976433087805142,1.0203365718382458,0.9354040092842442,0.868631830951828,0.7912521317637683,0.9001967936946352,1.0100016209898552,0.934368835687281,1.0378767189245242,0.9777503485065723,1.0157443169378415,1.0600909122063598,0.813991132014326,0.8612836709299617,0.8196131605445279,0.933995232263494,0.9500168318240431,0.9190763702889265,0.934463707867523,0.9306476275072478,0.8969948297986445
I16,0.06004344167782071,0.05149456431778305,0.06687237859648361,0.11170552226358346,0.07846783213587674,0.07689857178015211,0.1180668434943861,0.11806984407718002,0.11682239817929244,0.01795063720802914,0.019166528786180886,0.019160394276153632,0.1273591679953176,0.12952198531288442,0.12116581788329372,0.10601447165676794,0.13835153763484087,0.13819903612695583,0.17204245464627832,0.11204347508107512,0.1193940339821512,0.25397666017972653,0.285223564811097,0.2762831592179095
I17,0.2827245941116093,0.3366363198814311,0.32043450164157444,0.9869348648213889,0.9700176334389458,0.9338548064906896,0.24408766381365715,0.2562508294559199,0.2140571623595508,0.7310761603991367,0.7112037356561165,0.6920499864135635,0.3717284374054935,0.3444640872082263,0.36068332145666687,0.7796681104008992,0.7886633489553017,0.778705338522428,0.9119321975001665,0.8525261452647411,0.8983372473977796,0.7083104593561607,0.7076637915634869,0.6610504564906406
I18,1.01951391040267,1.0284908692253039,0.9772063994539141,0.8654821333356139,0.8374245794538796,0.8904829251010757,1.0694806476124443,0.9902484114988321,0.9934540409094907,0.8875388392576808,0.8050833867736332,0.733290614304329,1.000752069669619,1.006509681134036,1.0835592256341748,0.11459844403915616,0.19822563620782743,0.20384092497564454,0.9112791323021529,0.9036800133678662,0.921230182046466,1.0170673937868975,1.0221958730278393,1.0056173209846653
I19,0.015439145984142512,0.01548516233195733,0.017565521064331284,0.9138424928564748,0.9197666771655604,0.9133564913237759,0.028721967301044288,0.03254247228003822,0.03689817650114601,0.8728094123205938,0.8179116066917075,0.8531866673372627,0.024512183175563477,0.023469205078921168,0.02391151773347408,0.6977488116900729,0.7444188759152925,0.7655064138791535,0.9572736939231247,0.9334937350326344,0.9157512341057606,0.017408759778644114,0.020490641301515452,0.021897600526936976
I20,0.25862188410495485,0.2910300675099253,0.22336139121765963,0.9599845125120001,0.9808711587415353,0.9729312369166971,0.02866091704032697,0.04323165624103319,0.03714954374431274,0.9339397144299414,0.9764763416992152,0.9792059719211358,0.11234848473029242,0.12393145851452321,0.11871743681610879,0.8896802146674789,1.007989144839035,0.9597839713816931,0.9540620013068065,0.9452580999694308,0.9146725467449747,0.6213300664936025,0.565882910152889,0.5333175368684091
I21,0.0178962567836507,0.0200301006155092,0.022468923973386894,0.904931977578529,0.9284812701064804,0.9661206863757158,0.03733877552800299,0.03911027386855593,0.03775789471937171,0.022269058029651945,0.023467125974565548,0.020551823886826272,0.02565970731934829,0.03320446927644606,0.032414155675051334,0.017125051711023062,0.02865339566386731,0.018557573591864485,0.8202112411269724,0.8827605881456472,0.8511707295378816,0.0152208290139233,0.009571750021714868,0.0187203047813762
I22,0.0008568262715934993,0.005012138231486939,0.004704033517198481,1.0861188768897554,1.1195575580125214,1.0445394767998704,0.045700480879821474,0.03945082654351611,0.045993868510187386,1.0456961745775246,1.1390406989752362,0.9751590505664334,0.003035366990183839,0.0013115060459102394,0.0010328449625270771,1.05819522727459,1.1349524555687256,1.07828086812194,0.9087812367923592,0.8902352629004759,0.8845378877005909,0.010582043810668627,0.008668739275723106,0.010607341518154425
J02,0.00875499175167537,0.005603052901551421,0.008920005734524422,0.44282095806273114,0.3847108505504456,0.3927468200894316,0.011682403461549782,0.01455109762874066,0.006662288108805503,0.050660232900057944,0.0893717156509984,0.07248170723229269,0.02606116414443319,0.03043982112806846,0.02641398452903182,0.16408044708304315,0.20080930772590697,0.18099023278362572,0.5158008313398281,0.48469416810770133,0.5044684977035743,0.11162420344664313,0.14467182688415406,0.15951311648586725
J03,0.008412261243037969,0.00658515308319859,0.0064544735949435906,0.5579468796658257,0.591820901753765,0.5415507192856649,0.004127433697781586,0.005064273111992848,0.0028812178124320567,0.0908685698504649,0.09476028143862189,0.10263896143666394,0.031217691423155527,0.030515098898560758,0.025636554295505123,0.40509728486823016,0.4175390274912626,0.45991243855747677,0.6622112656901562,0.651442231733841,0.6569606860639943,0.10563867415212097,0.11988328053479214,0.11892497318833528
J04,0.01292094017562997,0.007821346572973488,0.01434022808052463,0.03242601876358909,0.030094613740383722,0.03142606415175687,0.009229491200586082,0.009162488635833356,0.010641917403982919,0.05673010161935102,0.07032557683276607,0.053876442904438514,0.019502797495209855,0.01996868325258996,0.025388596930855118,0.007321181390211943,0.006316641363975847,0.006713492256426002,0.04998709306100199,0.060181462356727916,0.03296276174504053,0.08262989374538156,0.11275834547453953,0.10743040199743312
J05,0.012045204634594407,0.012293388796021489,0.008441815337345933,0.04019915321107596,0.04673449136028962,0.040632879256949916,0.007692332850382164,0.01190776019928785,0.009140050934306091,0.06439240221447659,0.05835123390958618,0.07642769586912253,0.026543778295256025,0.03163004632151889,0.034904193841934904,0.056521059344632925,0.045387477088822216,0.0611093721691562,0.21735397947802335,0.25082982350477195,0.22477047672013384,0.13005084137085288,0.1475472032069173,0.1495959318663688
J06,0.018906905783383176,0.01844481051139275,0.03041115443340627,0.3140024299707467,0.2987764341851749,0.3204415114095328,0.00490146378901902,0.00566429449168459,0.005329408021089501,0.11289456053245055,0.08136578278241918,0.08710974184397552,0.0028388083672317302,0.003763052104942709,0.00470280039345587,0.2535154569459247,0.2925411260084757,0.213041052590998,0.5290293452300269,0.5503133480440956,0.5251737724364139,0.07522322395028146,0.0741804480965484,0.0877778223378025
J07,0.01641324587571106,0.009796183400328987,0.013812683169875885,0.5940981130792062,0.6506018258261131,0.5874116145180569,0.005553393358821817,0.00967447599070546,0.00553641633899151,0.13718993701180662,0.10996285905790391,0.10012044980974696,0.02165992382965023,0.01380677952795939,0.020131155063840035,0.4087173092092375,0.4926327856556894,0.425779149755262,0.6223640351722257,0.6156109470113232,0.3600597839914881,0.11758014326018955,0.14586573492127747,0.1686975121372123
J08,0.011897475967078287,0.00923481446376773,0.012285983553195939,0.0057453901599110666,0.006028941166632573,0.006002617372219365,0.010792813948240281,0.008977153846739382,0.005031569522883548,0.006101671923660627,0.006039563392086079,0.006603883540809003,0.029973098951016217,0.03137326548217294,0.03945038958403288,0.0064446813264401135,0.007553235987961332,0.007406381207002603,0.008176723318607818,0.006950647735124396,0.006833765013996404,0.125766284525565,0.1743851414580264,0.15590226063730464
J09,0.009358906544481271,0.01159492765600527,0.00892548956935445,0.5599250828645975,0.572453151881372,0.5327764926125355,0.006100665338823496,0.008240448060090834,0.012350792191561755,0.42427746283771234,0.5135367849476868,0.5974568044873175,0.023293451449333074,0.034149342373994425,0.03275367639739522,0.688956807996981,0.776359878669283,0.7583903361782978,0.9464381749734735,0.9363346446307136,0.9149549116445364,0.1351436137536497,0.15611269443001338,0.14223667141671423
J10,0.008524535030350222,0.012399753436633095,0.009122907623235478,0.5033691135000598,0.4885367312537754,0.23475929310764684,0.024263117902225826,0.007061255464480422,0.0049639749700992174,0.385295820912911,0.10188112509839412,0.05667852740537858,0.031192598832991428,0.023888982255894354,0.03275367639739522,0.455478120827741,0.28156454853460755,0.221801243325472,0.7100908826532205,0.7123001804816657,0.506282937137035,0.11823111184165594,0.17090174882534853,0.15291721139381703
J11,0.010311460992625216,0.012495481613183543,0.010951218155566994,0.2580051739966099,0.24687744805935563,0.24801664311273203,0.0028366567569011324,0.003878130461791413,0.005931422006824938,0.23180674166273318,0.2607423761380714,0.21836072563757977,0.006157721626269887,0.003014456498380423,0.0032290387637128114,0.11732644225786891,0.11876797258643892,0.11570519671518535,0.6198803367319541,0.6620952261709782,0.6743702190669348,0.011827338252876416,0.018126588667952623,0.019834369238996875
J12,0.023086048934998445,0.02050070922347033,0.031819555631122716,0.6400268308246031,0.6517668247838909,0.7804518473642926,0.0496883711245349,0.04302547128816614,0.04414557995749087,0.2538713505214509,0.6019119391973333,0.8194342858486664,0.03351090739147604,0.03719997072737631,0.043854635749529323,0.5719413403788238,0.5279764821628631,0.598448712006733,0.9211019269592322,0.9465052676141007,0.8658492506100463,0.016967453805234428,0.030504063548356962,0.01903562121992299
J13,0.9452235431198533,1.007403325328573,0.9788070764117196,0.8901026783298579,0.8199295582501012,0.8636008509953338,0.992733928791412,0.9501373297691688,1.0527767102968382,0.986137859426916,0.9394162965657169,0.983154363717915,1.048074897894985,1.067443459685428,1.1759597931938632,0.8587167914892829,0.8497478596529265,0.8477882083561628,0.973060835231628,0.9745502939484519,0.9504580667446235,1.0374985076937784,1.0425742525578476,0.9403926677896559
J14,0.859067812968899,0.9264543664991864,0.9540860662885509,0.9103966349018838,0.9830551739867059,0.9774542134542868,0.9321350039301105,0.841308741613187,0.9267614529388769,0.8050754019900693,0.7788272265415928,0.795361832636045,0.8851787752292113,0.9404034481215321,0.9417747258902774,0.5463009451714179,0.7195883560336086,0.6284061609152484,0.8751231398599516,0.9138606336870824,0.9075777946156106,0.9891332329183097,0.9998516833529724,0.9700404567997519
J15,0.07133248075374558,0.06042757134889975,0.08137045695277628,0.994727953318533,1.0423212757576863,1.0440996423304187,0.06974992286953668,0.06831440326003893,0.06791985156960435,1.0303079669785382,0.9748466182442078,1.0399025827618247,0.09651585393902135,0.08805661833458124,0.09904217771293977,1.1068627583894792,1.1952065288305205,1.0305254211035932,0.9626157356938327,0.9968210257302266,0.969189459403556,0.1599209997089965,0.16172332471840323,0.1663358563627904
J16,0.8302250016600017,0.8370950614108581,0.7965595546853413,0.9536019689044151,0.9192135173410135,0.9665931280134133,0.49134776081816073,0.47429489214011705,0.3963491095700157,0.9637915650438,0.855167842884085,0.8736808153853046,0.5953643473321973,0.5770456665025625,0.4923730901221532,0.9163822129552801,1.0042874204069066,0.954385782887463,0.9438968995290291,0.9748193889045164,0.9631377649946546,0.9604660983352656,0.9773558993151212,0.946201086164009
